trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
142,False,"{'a': 0.5, 'e': 0.18476693191217952}",20,12,0.31434836296340274,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.3090227281660707}",30,0,-27.69251508611894,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.7271528468448447}",20,4,-29.514200115505766,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.9672505882738824}",30,0,-285.417119124109,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 6}",0
146,False,"{'a': 0.5, 'e': 0.9705316516498831}",30,0,-260.8166567050825,"{0: 12, 1: 4, 2: 9, 3: 2, 4: 3}",0
147,False,"{'a': 0.5, 'e': 0.7361927182273159}",25,0,-62.127594901997725,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.32160813176404734}",20,12,13.269318200906005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.17171734183077755}",25,14,18.029897500238086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.6230004212937645}",20,6,-9.462150604567299,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.9217512697247493}",25,0,-81.12776680061826,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.9948252601277343}",30,0,-153.500939685251,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
153,False,"{'a': 0.5, 'e': 0.8243313311075577}",20,0,-80.62638051801613,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.45201234267200896}",20,12,2.0871396437591643,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.030975031731216456}",35,19,20.776058811968547,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.506378638074642}",25,0,-98.3902662480043,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
157,False,"{'a': 0.5, 'e': 0.8578030932449878}",20,0,-78.49203262522013,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.9992074342602034}",30,0,-118.05436841527029,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.8959709467909631}",20,0,-69.45453513871396,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.5733695234681091}",30,0,0.3609159725244324,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.11038724383904756}",25,17,17.559610743472618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.37962168297153187}",30,15,27.78544225680474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.7766859820216312}",30,11,-47.941600981763266,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
164,False,"{'a': 0.5, 'e': 0.9835904648022342}",20,0,-91.76344827058342,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.9496776978825432}",25,0,-62.76294587535385,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.6832507093535931}",25,0,-149.04149551837486,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
167,False,"{'a': 0.5, 'e': 0.2495401179733381}",25,0,-0.5164604300352345,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.24526659730265726}",25,11,4.8998994565896545,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.6800234955873388}",25,6,-67.31010284139991,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
170,False,"{'a': 0.5, 'e': 0.9482869255037094}",25,0,-193.15023685655035,"{0: 11, 1: 4, 2: 6, 3: 2, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.9843766433940419}",20,9,-74.22261400624329,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
172,False,"{'a': 0.5, 'e': 0.7794566276458688}",30,12,-75.11607140457826,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 2}",1
173,False,"{'a': 0.5, 'e': 0.38369844494974187}",20,2,-38.66555252062581,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
174,False,"{'a': 0.5, 'e': 0.10600249902117563}",20,0,30.84969940700028,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.569750334265312}",20,8,-7.905926217293927,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.8940034169437217}",25,0,-218.51673828356044,"{0: 9, 1: 4, 2: 9, 3: 0, 4: 3}",0
177,False,"{'a': 0.5, 'e': 0.9993732836951247}",25,0,-190.668235649712,"{0: 8, 1: 11, 2: 2, 3: 2, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.8600617162362019}",25,0,-255.15146678143347,"{0: 9, 1: 3, 2: 7, 3: 3, 4: 3}",0
179,False,"{'a': 0.5, 'e': 0.5101770449416688}",20,0,-10.052440383359977,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.03538323999893738}",20,6,23.36651097766633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.4480736161291701}",20,0,-57.7508526013861,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
