trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
48,False,"{'a': 0.5, 'e': 0.7599999999999998}",20,0,-70.0568734911556,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.7549999999999998}",20,4,-48.64182670525106,"{0: 10, 1: 5, 2: 0, 3: 0, 4: 1}",1
50,False,"{'a': 0.5, 'e': 0.7499999999999998}",20,0,-125.7036709944728,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.7449999999999998}",20,10,1.8079802669023537,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.7399999999999998}",30,0,-94.76333013850339,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.7349999999999998}",25,0,-115.98033762121422,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 3}",0
54,False,"{'a': 0.5, 'e': 0.7299999999999998}",25,0,-108.84194558971632,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.7249999999999998}",25,0,-45.61571775753075,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.7199999999999998}",20,7,-25.893783755100582,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.7149999999999997}",30,0,-136.27336326496896,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.7099999999999997}",20,6,-32.99989056918515,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.7049999999999997}",20,5,15.09881666634889,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.6999999999999997}",20,0,-104.5809805063557,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.6949999999999997}",20,0,-117.81760597046895,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.6899999999999997}",20,0,-77.25381766551966,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.6849999999999997}",30,0,-104.96736286625286,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.6799999999999997}",35,4,-122.85625210114766,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.6749999999999997}",20,0,-0.10104221923552159,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.6699999999999997}",25,0,-23.201361369489945,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.6649999999999997}",25,0,-44.88744454730084,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.6599999999999997}",20,0,-46.907150225209904,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.6549999999999997}",30,0,-151.5951378707571,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
70,False,"{'a': 0.5, 'e': 0.6499999999999997}",30,0,-189.77471032316723,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 4}",0
71,False,"{'a': 0.5, 'e': 0.6449999999999997}",20,0,-50.17145718723248,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,0,-57.639976573736746,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.6349999999999997}",20,0,-17.733952001168415,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.6299999999999997}",20,9,10.94432234296511,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.6249999999999997}",20,0,-123.8786659069312,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.6199999999999997}",20,13,-5.699662706932526,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.6149999999999997}",25,0,-65.21328796112275,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.6099999999999997}",30,0,-72.57477398651005,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.6049999999999996}",20,0,-34.278817060221236,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.5999999999999996}",25,0,-104.66221544696874,"{0: 15, 1: 3, 2: 3, 3: 4, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.5949999999999996}",20,0,-50.50600072349094,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
82,False,"{'a': 0.5, 'e': 0.5899999999999996}",20,6,-25.588452167277417,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.5849999999999996}",20,0,-92.85459861946943,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.5799999999999996}",30,0,-158.20084277562475,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.5749999999999996}",20,11,3.1725845643401436,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.5699999999999996}",25,14,7.502399755371423,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.5649999999999996}",25,0,-97.12514461739718,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.5599999999999996}",20,13,5.6743751825472675,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.5549999999999996}",20,9,-13.925875194888697,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.5499999999999996}",25,0,-90.45494454308931,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.5449999999999996}",20,0,-125.47592663509394,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
